query15-R483-4398-A1	Chr01	29069062
query15-R73-1551-A1	Chr01	29310883
query15-R34-132-A1	Chr01	29375234
query15-R72-1301-A1	Chr01	29428532
query15-R44-473-A1	Chr01	29582328
query15-R72-1302-A1	Chr01	29799476
query15-R122-2022-A1	Chr01	30151668
query15-R39-405-A1	Chr01	30168845
query15-R44-614-A1	Chr02	196697
query15-R161-2295-A1	Chr02	538570
query15-R34-243-A1	Chr02	829292
query15-R44-615-A1	Chr02	833693
query15-R44-616-A1	Chr02	840863
query15-R72-1389-A1	Chr02	1063717
query15-R34-244-A1	Chr02	1341602
query15-R44-617-A1	Chr02	1737693
query15-R58-1027-A1	Chr02	2461543
query15-R341-3430-A1	Chr02	2628485
query15-R162-2334-A1	Chr02	2679659
query15-R175-2349-A1	Chr02	3059171
query15-R384-3729-A1	Chr02	3786100
query15-R109-1987-A1	Chr02	4019674
query15-R34-245-A1	Chr02	4107598
query15-R34-246-A1	Chr02	4170277
query15-R140-2182-A1	Chr02	4202909
query15-R44-618-A1	Chr02	4218789
query15-R83-1572-A1	Chr02	4229135
query15-R34-247-A1	Chr02	4570066
query15-R302-3240-A1	Chr02	4701759
query15-R88-1577-A1	Chr02	4789931
query15-R34-248-A1	Chr02	4815751
query15-R222-2681-A1	Chr02	4846749
query15-R90-1683-A1	Chr02	4954147
query15-R44-619-A1	Chr02	5364787
query15-R34-249-A1	Chr02	5672211
query15-R44-621-A1	Chr02	5944135
query15-R72-1391-A1	Chr02	6192834
query15-R269-3023-A1	Chr02	6288562
query15-R58-1028-A1	Chr02	6428803
query15-R34-250-A1	Chr02	6913273
query15-R58-1029-A1	Chr02	6998705
query15-R34-251-A1	Chr02	7155287
query15-R243-2832-A1	Chr02	7580430
query15-R34-252-A1	Chr02	7691483
query15-R122-2054-A1	Chr02	7863734
query15-R58-1031-A1	Chr02	8295330
query15-R44-622-A1	Chr02	8469776
query15-R90-1684-A1	Chr02	8855089
query15-R90-1685-A1	Chr02	8875959
query15-R27-58-A1	Chr02	10093162
query15-R243-2833-A1	Chr02	10127386
query15-R384-3734-A1	Chr02	10187781
query15-R384-3735-A1	Chr02	10207318
query15-R34-253-A1	Chr02	10274691
query15-R58-1033-A1	Chr02	10398152
query15-R58-1034-A1	Chr02	10446289
query15-R58-1035-A1	Chr02	10774959
query15-R33-88-A1	Chr02	10858479
query15-R44-623-A1	Chr02	11589131
query15-R384-3736-A1	Chr02	11949834
query15-R140-2183-A1	Chr02	12063853
query15-R34-254-A1	Chr02	12158561
query15-R44-624-A1	Chr02	12169696
query15-R384-3737-A1	Chr02	12305250
query15-R44-625-A1	Chr02	12368124
query15-R384-3738-A1	Chr02	12374735
query15-R143-2224-A1	Chr02	13083838
query15-R105-1892-A1	Chr02	13140350
query15-R72-1392-A1	Chr02	13421815
query15-R34-255-A1	Chr02	13664258
query15-R34-256-A1	Chr02	14075847
query15-R222-2683-A1	Chr02	14225463
query15-R222-2684-A1	Chr02	14415281
query15-R34-257-A1	Chr02	14454059
query15-R140-2184-A1	Chr02	14727474
query15-R44-626-A1	Chr02	14769073
query15-R44-627-A1	Chr02	14796193
query15-R44-628-A1	Chr02	14855364
query15-R1871-10523-A1	Chr02	14880254
query15-R61-1239-A1	Chr02	15106888
query15-R72-1393-A1	Chr02	15148921
query15-R176-2393-A1	Chr02	15544583
query15-R1910-10651-A1	Chr02	15560300
query15-R105-1893-A1	Chr02	15708670
query15-R34-258-A1	Chr02	15754349
query15-R34-259-A1	Chr02	15830344
query15-R34-260-A1	Chr02	15921155
query15-R24-24-A1	Chr02	16014355
query15-R58-1037-A1	Chr02	16450343
query15-R1264-8824-A1	Chr02	16629898
query15-R145-2226-A1	Chr02	16738796
query15-R341-3435-A1	Chr02	17054760
query15-R90-1686-A1	Chr02	17195457
query15-R243-2834-A1	Chr02	17245422
query15-R302-3245-A1	Chr02	17288325
query15-R27-59-A1	Chr02	17628672
query15-R90-1687-A1	Chr02	17652029
query15-R222-2686-A1	Chr02	17808604
query15-R161-2296-A1	Chr02	17918682
query15-R141-2222-A1	Chr02	17995036
query15-R222-2687-A1	Chr02	18086591
query15-R269-3026-A1	Chr02	18173873
query15-R58-1038-A1	Chr02	18252020
query15-R34-261-A1	Chr02	18394505
query15-R384-3741-A1	Chr02	18541010
query15-R44-631-A1	Chr02	18757516
query15-R44-632-A1	Chr02	19069049
query15-R1357-9118-A1	Chr02	19137767
query15-R200-2518-A1	Chr02	19209239
query15-R34-262-A1	Chr02	19865595
query15-R58-1039-A1	Chr02	20256877
query15-R58-1040-A1	Chr02	20297673
query15-R243-2835-A1	Chr02	20600879
query15-R34-263-A1	Chr02	21128931
query15-R58-1041-A1	Chr02	21204678
query15-R105-1894-A1	Chr02	21534883
query15-R72-1394-A1	Chr02	21572121
query15-R384-3743-A1	Chr02	21653711
query15-R27-60-A1	Chr02	21713225
query15-R200-2519-A1	Chr02	21868879
query15-R384-3744-A1	Chr02	21878798
query15-R122-2055-A1	Chr02	21962678
query15-R105-1895-A1	Chr02	22049803
query15-R44-634-A1	Chr02	22318014
query15-R44-635-A1	Chr02	22343284
query15-R58-1042-A1	Chr02	22366946
query15-R44-636-A1	Chr02	22454636
query15-R44-637-A1	Chr02	22712579
query15-R33-89-A1	Chr02	22876555
query15-R71-1263-A1	Chr02	23093888
query15-R127-2117-A1	Chr02	23152195
query15-R145-2227-A1	Chr02	23162450
query15-R90-1689-A1	Chr02	23337676
query15-R483-4537-A1	Chr02	23359510
query15-R180-2444-A1	Chr02	23468030
query15-R34-264-A1	Chr02	23480158
query15-R105-1896-A1	Chr02	23561719
query15-R58-1043-A1	Chr02	23599100
query15-R90-1690-A1	Chr02	23839157
query15-R58-1044-A1	Chr02	23899140
query15-R34-265-A1	Chr02	24094917
query15-R44-638-A1	Chr02	24175049
query15-R34-266-A1	Chr02	24359897
query15-R58-1045-A1	Chr02	24491494
query15-R34-267-A1	Chr02	24889329
query15-R57-872-A1	Chr02	25165303
query15-R34-268-A1	Chr02	25216528
query15-R72-1395-A1	Chr02	25316142
query15-R44-639-A1	Chr02	25340348
query15-R58-1046-A1	Chr02	25387881
query15-R57-873-A1	Chr02	25602380
query15-R90-1691-A1	Chr02	25630286
query15-R90-1692-A1	Chr02	25639577
query15-R34-269-A1	Chr02	25651095
query15-R140-2185-A1	Chr02	25860106
query15-R387-3870-A1	Chr02	25887562
query15-R32-76-A1	Chr02	25937063
query15-R27-42-A1	Chr03	29115
query15-R1215-8737-A1	Chr03	646149
query15-R58-955-A1	Chr03	833829
query15-R72-1330-A1	Chr03	858913
query15-R58-956-A1	Chr03	896595
query15-R72-1331-A1	Chr03	919280
query15-R269-2987-A1	Chr03	1363681
query15-R140-2163-A1	Chr03	1631407
query15-R72-1332-A1	Chr03	1913209
query15-R105-1864-A1	Chr03	2142005
query15-R58-957-A1	Chr03	2184981
query15-R127-2116-A1	Chr03	2211531
query15-R34-174-A1	Chr03	2277584
query15-R58-958-A1	Chr03	2303444
query15-R58-959-A1	Chr03	2326782
query15-R89-1578-A1	Chr03	2344382
query15-R1856-10506-A1	Chr03	2345743
query15-R72-1333-A1	Chr03	2462488
query15-R72-1334-A1	Chr03	2796612
query15-R58-960-A1	Chr03	2901262
query15-R72-1335-A1	Chr03	2922504
query15-R34-175-A1	Chr03	2971043
query15-R58-961-A1	Chr03	2995785
query15-R34-176-A1	Chr03	3095287
query15-R58-962-A1	Chr03	3160111
query15-R58-963-A1	Chr03	3172318
query15-R44-516-A1	Chr03	3292358
query15-R49-848-A1	Chr03	3968825
query15-R34-177-A1	Chr03	4106234
query15-R27-43-A1	Chr03	4109351
query15-R27-44-A1	Chr03	4118829
query15-R269-2989-A1	Chr03	4251987
query15-R110-1990-A1	Chr03	4413274
query15-R222-2644-A1	Chr03	4613499
query15-R384-3680-A1	Chr03	4796781
query15-R27-45-A1	Chr03	4811271
query15-R302-3199-A1	Chr03	4883865
query15-R200-2497-A1	Chr03	4919215
query15-R72-1336-A1	Chr03	5475050
query15-R302-3201-A1	Chr03	5513698
query15-R222-2647-A1	Chr03	5589291
query15-R384-3681-A1	Chr03	5630240
query15-R202-2584-A1	Chr03	5661544
query15-R140-2164-A1	Chr03	5805174
query15-R105-1865-A1	Chr03	6114713
query15-R105-1866-A1	Chr03	6128509
query15-R140-2165-A1	Chr03	6158429
query15-R34-178-A1	Chr03	6170373
query15-R44-517-A1	Chr03	6384163
query15-R44-518-A1	Chr03	6400948
query15-R72-1337-A1	Chr03	6504951
query15-R44-519-A1	Chr03	6575655
query15-R140-2166-A1	Chr03	6965102
query15-R33-84-A1	Chr03	7329933
query15-R27-46-A1	Chr03	7859761
query15-R43-419-A1	Chr03	8089858
query15-R44-520-A1	Chr03	8188283
query15-R302-3203-A1	Chr03	8236032
query15-R583-5327-A1	Chr03	8319113
query15-R50-851-A1	Chr03	8794252
query15-R917-7441-A1	Chr03	9445524
query15-R140-2168-A1	Chr03	9517460
query15-R44-521-A1	Chr03	9572664
query15-R90-1631-A1	Chr03	9582218
query15-R72-1338-A1	Chr03	9613835
query15-R90-1632-A1	Chr03	9680070
query15-R72-1339-A1	Chr03	9717153
query15-R34-179-A1	Chr03	9929672
query15-R72-1340-A1	Chr03	9966225
query15-R90-1633-A1	Chr03	9978819
query15-R176-2373-A1	Chr03	10194792
query15-R58-964-A1	Chr03	10202301
query15-R90-1634-A1	Chr03	10426878
query15-R44-522-A1	Chr03	10431675
query15-R72-1341-A1	Chr03	10585945
query15-R269-2991-A1	Chr03	10722619
query15-R72-1342-A1	Chr03	10732352
query15-R34-180-A1	Chr03	11118110
query15-R269-2992-A1	Chr03	11407666
query15-R34-181-A1	Chr03	11482766
query15-R817-7005-A1	Chr03	11656611
query15-R28-71-A1	Chr03	12519603
query15-R66-1256-A1	Chr03	12523149
query15-R58-965-A1	Chr03	12596904
query15-R302-3204-A1	Chr03	12654387
query15-R27-47-A1	Chr03	12753198
query15-R44-523-A1	Chr03	13185852
query15-R34-182-A1	Chr03	13245845
query15-R122-2032-A1	Chr03	13421883
query15-R72-1343-A1	Chr03	13952902
query15-R384-3686-A1	Chr03	14217067
query15-R341-3409-A1	Chr03	14287907
query15-R44-524-A1	Chr03	14326083
query15-R34-183-A1	Chr03	14377318
query15-R72-1344-A1	Chr03	14870704
query15-R3144-12901-A1	Chr03	14967158
query15-R44-525-A1	Chr03	15029119
query15-R122-2033-A1	Chr03	15368230
query15-R34-184-A1	Chr03	16153442
query15-R507-4819-A1	Chr03	16189022
query15-R44-526-A1	Chr03	16580754
query15-R44-527-A1	Chr03	17405836
query15-R44-528-A1	Chr03	17469047
query15-R44-529-A1	Chr03	17775403
query15-R222-2650-A1	Chr03	18131289
query15-R58-967-A1	Chr03	18369565
query15-R44-530-A1	Chr03	18572769
query15-R34-185-A1	Chr03	18786914
query15-R72-1345-A1	Chr03	19146399
query15-R105-1867-A1	Chr03	19485440
query15-R140-2169-A1	Chr03	19670987
query15-R230-2764-A1	Chr03	19704691
query15-R186-2453-A1	Chr03	19791988
query15-R384-3689-A1	Chr03	20102267
query15-R34-186-A1	Chr03	20151066
query15-R72-1346-A1	Chr03	20156926
query15-R222-2652-A1	Chr03	20166752
query15-R34-187-A1	Chr03	20392520
query15-R34-188-A1	Chr03	20426755
query15-R44-531-A1	Chr03	22179731
query15-R72-1347-A1	Chr03	22408910
query15-R44-532-A1	Chr03	22634005
query15-R90-1635-A1	Chr03	22833946
query15-R140-2170-A1	Chr03	22844219
query15-R90-1636-A1	Chr03	22858284
query15-R156-2246-A1	Chr03	22870316
query15-R34-189-A1	Chr03	23114687
query15-R483-4458-A1	Chr03	23208031
query15-R44-533-A1	Chr03	23292236
query15-R44-534-A1	Chr03	23494986
query15-R483-4459-A1	Chr03	24038594
query15-R72-1348-A1	Chr03	24189398
query15-R44-535-A1	Chr03	24606189
query15-R43-420-A1	Chr03	24840860
query15-R44-536-A1	Chr03	25536456
query15-R176-2377-A1	Chr04	88401
query15-R160-2252-A1	Chr04	146448
query15-R44-555-A1	Chr04	173648
query15-R90-1655-A1	Chr04	359997
query15-R58-983-A1	Chr04	1081103
query15-R222-2661-A1	Chr04	1584691
query15-R58-984-A1	Chr04	1722942
query15-R222-2662-A1	Chr04	2120580
query15-R44-556-A1	Chr04	2793603
query15-R269-3003-A1	Chr04	2796671
query15-R60-1238-A1	Chr04	3062872
query15-R140-2175-A1	Chr04	3112573
query15-R384-3702-A1	Chr04	3126157
query15-R44-557-A1	Chr04	3318708
query15-R176-2378-A1	Chr04	3656045
query15-R58-985-A1	Chr04	3910318
query15-R105-1877-A1	Chr04	4047096
query15-R44-558-A1	Chr04	4255624
query15-R44-559-A1	Chr04	4495947
query15-R269-3005-A1	Chr04	4538423
query15-R44-560-A1	Chr04	4684138
query15-R89-1579-A1	Chr04	5066156
query15-R105-1878-A1	Chr04	5113566
query15-R58-986-A1	Chr04	5673491
query15-R44-562-A1	Chr04	5717565
query15-R34-206-A1	Chr04	5784380
query15-R222-2663-A1	Chr04	5806293
query15-R90-1658-A1	Chr04	6318590
query15-R34-207-A1	Chr04	6357567
query15-R34-208-A1	Chr04	6402681
query15-R34-209-A1	Chr04	7102848
query15-R44-563-A1	Chr04	7120731
query15-R44-564-A1	Chr04	7207010
query15-R34-210-A1	Chr04	7362443
query15-R44-565-A1	Chr04	7374523
query15-R58-987-A1	Chr04	7426316
query15-R34-211-A1	Chr04	7520493
query15-R72-1360-A1	Chr04	7765278
query15-R50-852-A1	Chr04	7870236
query15-R90-1659-A1	Chr04	8148345
query15-R105-1879-A1	Chr04	8212656
query15-R72-1362-A1	Chr04	9342275
query15-R58-989-A1	Chr04	9505227
query15-R72-1363-A1	Chr04	9596785
query15-R27-49-A1	Chr04	9643554
query15-R34-212-A1	Chr04	9667656
query15-R111-1994-A1	Chr04	9726973
query15-R44-566-A1	Chr04	9899152
query15-R129-2121-A1	Chr04	9992124
query15-R58-990-A1	Chr04	10508416
query15-R44-567-A1	Chr04	11467554
query15-R34-213-A1	Chr04	11738735
query15-R44-568-A1	Chr04	12002672
query15-R34-214-A1	Chr04	12564380
query15-R34-215-A1	Chr04	12643238
query15-R34-216-A1	Chr04	12658664
query15-R72-1364-A1	Chr04	12688352
query15-R269-3006-A1	Chr04	12792836
query15-R72-1365-A1	Chr04	13389027
query15-R596-5709-A1	Chr04	13598708
query15-R58-991-A1	Chr04	13848014
query15-R44-569-A1	Chr04	13989437
query15-R354-3569-A1	Chr04	14247925
query15-R90-1660-A1	Chr04	14777777
query15-R384-3704-A1	Chr04	14960255
query15-R58-992-A1	Chr04	14992103
query15-R58-993-A1	Chr04	15021414
query15-R72-1366-A1	Chr04	15406017
query15-R200-2508-A1	Chr04	15450848
query15-R243-2818-A1	Chr04	15747933
query15-R90-1661-A1	Chr04	15853584
query15-R33-85-A1	Chr04	16065051
query15-R384-3705-A1	Chr04	16137333
query15-R44-570-A1	Chr04	16283650
query15-R58-994-A1	Chr04	16402800
query15-R384-3706-A1	Chr04	16564313
query15-R44-571-A1	Chr04	16788663
query15-R72-1367-A1	Chr04	17184966
query15-R44-572-A1	Chr04	17404833
query15-R176-2380-A1	Chr04	17726584
query15-R58-997-A1	Chr04	17848913
query15-R44-573-A1	Chr04	18108380
query15-R44-574-A1	Chr04	18340116
query15-R269-3007-A1	Chr04	18595029
query15-R140-2177-A1	Chr04	19266268
query15-R70-1261-A1	Chr04	19357942
query15-R302-3226-A1	Chr04	19501553
query15-R161-2288-A1	Chr04	19793023
query15-R269-3009-A1	Chr04	19913802
query15-R58-998-A1	Chr04	20305908
query15-R176-2381-A1	Chr04	20421264
query15-R3147-12904-A1	Chr04	20836237
query15-R72-1368-A1	Chr04	20918929
query15-R90-1663-A1	Chr04	20940659
query15-R44-577-A1	Chr04	21063905
query15-R122-2038-A1	Chr04	21283483
query15-R34-217-A1	Chr04	21313994
query15-R34-218-A1	Chr04	21516531
query15-R222-2666-A1	Chr04	21757010
query15-R44-537-A1	Chr05	59538
query15-R44-538-A1	Chr05	75151
query15-R34-190-A1	Chr05	234813
query15-R90-1637-A1	Chr05	260694
query15-R58-970-A1	Chr05	308846
query15-R222-2654-A1	Chr05	560470
query15-R90-1638-A1	Chr05	581448
query15-R222-2655-A1	Chr05	663168
query15-R243-2809-A1	Chr05	776316
query15-R589-5432-A1	Chr05	1033035
query15-R90-1639-A1	Chr05	1573342
query15-R34-191-A1	Chr05	1622447
query15-R222-2656-A1	Chr05	1955784
query15-R12-12-A1	Chr05	2494478
query15-R43-421-A1	Chr05	2526832
query15-R43-422-A1	Chr05	2725865
query15-R90-1640-A1	Chr05	2737923
query15-R176-2375-A1	Chr05	2804578
query15-R761-6616-A1	Chr05	3035683
query15-R44-539-A1	Chr05	3143888
query15-R384-3692-A1	Chr05	3225773
query15-R423-4029-A1	Chr05	3738647
query15-R384-3694-A1	Chr05	3860280
query15-R490-4781-A1	Chr05	4297393
query15-R34-192-A1	Chr05	4346585
query15-R387-3868-A1	Chr05	4405470
query15-R58-972-A1	Chr05	5298821
query15-R72-1350-A1	Chr05	5653168
query15-R72-1351-A1	Chr05	6003025
query15-R483-4468-A1	Chr05	6069900
query15-R58-974-A1	Chr05	6530093
query15-R34-193-A1	Chr05	6765074
query15-R269-2998-A1	Chr05	7557000
query15-R105-1869-A1	Chr05	7792915
query15-R72-1352-A1	Chr05	7823536
query15-R161-2281-A1	Chr05	8279172
query15-R58-975-A1	Chr05	8283439
query15-R161-2282-A1	Chr05	8331374
query15-R43-423-A1	Chr05	8401493
query15-R44-540-A1	Chr05	8824062
query15-R384-3696-A1	Chr05	9021277
query15-R27-48-A1	Chr05	9032595
query15-R90-1645-A1	Chr05	9139548
query15-R58-977-A1	Chr05	9232260
query15-R122-2034-A1	Chr05	9277813
query15-R122-2035-A1	Chr05	9300125
query15-R423-4035-A1	Chr05	9370931
query15-R34-194-A1	Chr05	9600883
query15-R44-541-A1	Chr05	9623820
query15-R44-542-A1	Chr05	9634321
query15-R58-978-A1	Chr05	9679377
query15-R25-25-A1	Chr05	9774351
query15-R105-1870-A1	Chr05	9859242
query15-R34-195-A1	Chr05	9931186
query15-R228-2762-A1	Chr05	9938801
query15-R167-2339-A1	Chr05	9999961
query15-R38-403-A1	Chr05	10110301
query15-R243-2812-A1	Chr05	10219335
query15-R44-543-A1	Chr05	10440105
query15-R34-196-A1	Chr05	10683920
query15-R44-544-A1	Chr05	11128577
query15-R101-1828-A1	Chr05	11176581
query15-R200-2503-A1	Chr05	11334041
query15-R34-197-A1	Chr05	11419707
query15-R200-2504-A1	Chr05	11822549
query15-R34-198-A1	Chr05	11976686
query15-R222-2657-A1	Chr05	12354551
query15-R200-2505-A1	Chr05	12537061
query15-R58-979-A1	Chr05	12559308
query15-R44-545-A1	Chr05	12620160
query15-R90-1646-A1	Chr05	12754572
query15-R90-1647-A1	Chr05	12768571
query15-R90-1648-A1	Chr05	12776248
query15-R34-199-A1	Chr05	12790365
query15-R431-4269-A1	Chr05	13046101
query15-R105-1871-A1	Chr05	13249635
query15-R105-1872-A1	Chr05	13255147
query15-R58-980-A1	Chr05	13269565
query15-R269-2999-A1	Chr05	13625121
query15-R560-5277-A1	Chr05	14351205
query15-R34-200-A1	Chr05	14579586
query15-R90-1649-A1	Chr05	14583764
query15-R384-3698-A1	Chr05	14890070
query15-R90-1650-A1	Chr05	14959698
query15-R79-1558-A1	Chr05	15421802
query15-R34-201-A1	Chr05	15499362
query15-R105-1873-A1	Chr05	15611567
query15-R44-546-A1	Chr05	15853559
query15-R90-1651-A1	Chr05	15967898
query15-R34-202-A1	Chr05	16164006
query15-R34-203-A1	Chr05	16198524
query15-R105-1874-A1	Chr05	16376986
query15-R44-547-A1	Chr05	16500431
query15-R222-2658-A1	Chr05	16589288
query15-R44-548-A1	Chr05	17149894
query15-R58-981-A1	Chr05	17594222
query15-R105-1875-A1	Chr05	17630177
query15-R146-2230-A1	Chr05	17665106
query15-R44-550-A1	Chr05	17829577
query15-R302-3217-A1	Chr05	18015517
query15-R105-1876-A1	Chr05	18377146
query15-R161-2284-A1	Chr05	18387789
query15-R90-1653-A1	Chr05	18450929
query15-R72-1357-A1	Chr05	18633547
query15-R44-551-A1	Chr05	18853667
query15-R122-2036-A1	Chr05	18893312
query15-R58-982-A1	Chr05	18906866
query15-R302-3218-A1	Chr05	18928567
query15-R34-204-A1	Chr05	18935155
query15-R44-552-A1	Chr05	19043995
query15-R44-553-A1	Chr05	19399104
query15-R34-205-A1	Chr05	19476066
query15-R302-3219-A1	Chr05	19941378
query15-R222-2660-A1	Chr05	20211634
query15-R90-1654-A1	Chr05	20336857
query15-R200-2512-A1	Chr06	213210
query15-R44-586-A1	Chr06	221468
query15-R58-1012-A1	Chr06	270495
query15-R90-1673-A1	Chr06	495197
query15-R34-233-A1	Chr06	556378
query15-R44-587-A1	Chr06	571224
query15-R269-3016-A1	Chr06	634972
query15-R90-1674-A1	Chr06	712405
query15-R44-588-A1	Chr06	757057
query15-R49-849-A1	Chr06	1325035
query15-R222-2670-A1	Chr06	1897748
query15-R58-1013-A1	Chr06	1925936
query15-R44-589-A1	Chr06	2045134
